department,id,alter_id,name,credit,teacher2,capacity,capacity_graduate,time,restrict,character,grade,second_choose,exprement,retry,choose_or_not,group
马克思…,10610224,8,毛泽东思想和中国特色社会主义理论…,4,解安,225,0,"3-5(后八周),3-4(后八周)",前8周…,,2017.0,否,,否,,
马克思…,10610224,9,毛泽东思想和中国特色社会主义理论…,4,郭建宁,225,0,"3-5(后八周),3-4(后八周)",前8周…,,2017.0,否,,否,,
外文系,10640014,90,英语(1),4,赵珊,32,0,"5-2(全周),2-1(全周)",网上…,,,否,,是,,
外文系,10640024,90,英语(2),4,杨莉,32,0,"5-2(全周),2-1(全周)",网上…,,,否,,是,,
外文系,10640034,90,英语(3),4,庞红梅,32,0,"5-2(全周),2-1(全周)",网上…,,,否,,是,,
外文系,10640352,91,跨文化交流,2,李秀立,32,0,5-1(全周),,通识英语,,否,,是,,
外文系,10640352,92,跨文化交流,2,李秀立,32,0,5-2(全周),,通识英语,,否,,是,,
外文系,10640692,90,一外日语(2),2,TACHIBANA…,25,7,3-2(全周),,,,否,,是,,
外文系,10641012,100,学术英语听说（1）- 转述,2,TULP RUSS…,40,0,4-1(全周),,公共英语,,否,,是,,
外文系,10641012,101,学术英语听说（1）- 转述,2,TULP RUSS…,40,0,4-2(全周),,公共英语,,否,,是,,
外文系,10641012,91,学术英语听说（1）- 转述,2,ROSE ADA…,40,0,1-3(全周),,公共英语,,否,,是,,
外文系,10641012,92,学术英语听说（1）- 转述,2,ROSE ADA…,40,0,2-1(全周),,公共英语,,否,,是,,
外文系,10641012,93,学术英语听说（1）- 转述,2,ROSE ADA…,40,0,2-2(全周),,公共英语,,否,,是,,
外文系,10641012,94,学术英语听说（1）- 转述,2,ROSE ADA…,40,0,2-3(全周),,公共英语,,否,,是,,
外文系,10641012,95,学术英语听说（1）- 转述,2,ROSE ADA…,40,0,3-2(全周),,公共英语,,否,,是,,
外文系,10641012,96,学术英语听说（1）- 转述,2,TULP RUSS…,40,0,1-3(全周),,公共英语,,否,,是,,
外文系,10641012,97,学术英语听说（1）- 转述,2,TULP RUSS…,40,0,2-1(全周),,公共英语,,否,,是,,
外文系,10641012,98,学术英语听说（1）- 转述,2,TULP RUSS…,40,0,2-2(全周),,公共英语,,否,,是,,
外文系,10641022,100,学术英语听说（2）－综述,2,DUONG VERO…,40,0,2-2(全周),,公共英语,,否,,是,,
外文系,10641022,101,学术英语听说（2）－综述,2,DUONG VERO…,40,0,2-3(全周),,公共英语,,否,,是,,
外文系,10641022,102,学术英语听说（2）－综述,2,DUONG VERO…,40,0,3-3(全周),,公共英语,,否,,是,,
外文系,10641022,91,学术英语听说（2）－综述,2,PATEL KAMLES…,40,0,1-3(全周),,公共英语,,否,,是,,
外文系,10641022,92,学术英语听说（2）－综述,2,PATEL KAMLES…,40,0,2-2(全周),,公共英语,,否,,是,,
外文系,10641022,93,学术英语听说（2）－综述,2,PATEL KAMLES…,40,0,2-3(全周),,公共英语,,否,,是,,
外文系,10641022,94,学术英语听说（2）－综述,2,PATEL KAMLES…,40,0,3-2(全周),,公共英语,,否,,是,,
外文系,10641022,95,学术英语听说（2）－综述,2,PATEL KAMLES…,40,0,3-3(全周),,公共英语,,否,,是,,
外文系,10641022,96,学术英语听说（2）－综述,2,PATEL KAMLES…,40,0,3-4(全周),,公共英语,,否,,是,,
外文系,10641022,97,学术英语听说（2）－综述,2,PATEL KA…,40,0,4-1(全周),,公共英语,,否,,是,,
外文系,10641022,98,学术英语听说（2）－综述,2,SKELTON…,40,0,3-3(全周),,公共英语,,否,,是,,
外文系,10641022,99,学术英语听说（2）－综述,2,SKELTON…,40,0,3-4(全周),,公共英语,,否,,是,,
外文系,10641032,91,学术英语听说（3）－讨论,2,JOHANSSON…,40,0,3-3(全周),,公共英语,,否,,是,,
外文系,10641032,92,学术英语听说（3）－讨论,2,JOHANSSON…,40,0,3-4(全周),,公共英语,,否,,是,,
外文系,10641032,93,学术英语听说（3）－讨论,2,JOHANSSON…,40,0,4-2(全周),,公共英语,,否,,是,,
外文系,10641032,94,学术英语听说（3）－讨论,2,DRISKILL JA…,40,0,2-1(全周),,公共英语,,否,,是,,
外文系,10641032,95,学术英语听说（3）－讨论,2,DRISKILL JA…,40,0,2-2(全周),,公共英语,,否,,是,,
外文系,10641032,96,学术英语听说（3）－讨论,2,DRISKILL JA…,40,0,2-3(全周),,公共英语,,否,,是,,
外文系,10641032,97,学术英语听说（3）－讨论,2,DRISKILL JA…,40,0,3-2(全周),,公共英语,,否,,是,,
外文系,10641042,100,学术英语听说（4）－辩论,2,DUONG…,40,0,2-1(全周),,通识英语,,否,,是,,
外文系,10641042,101,学术英语听说（4）－辩论,2,DUONG…,40,0,3-2(全周),,通识英语,,否,,是,,
外文系,10641042,102,学术英语听说（4）－辩论,2,DUONG…,40,0,3-4(全周),,通识英语,,否,,是,,
外文系,10641042,103,学术英语听说（4）－辩论,2,DUONG…,40,0,4-1(全周),,通识英语,,否,,是,,
外文系,10641042,104,学术英语听说（4）－辩论,2,LASSI NI…,40,0,2-2(全周),,通识英语,,否,,是,,
外文系,10641042,105,学术英语听说（4）－辩论,2,LASSI NI…,40,0,2-3(全周),,通识英语,,否,,是,,
外文系,10641042,106,学术英语听说（4）－辩论,2,LASSI NI…,40,0,4-2(全周),,通识英语,,否,,是,,
外文系,10641042,107,学术英语听说（4）－辩论,2,陈功,40,0,2-1(全周),,通识英语,,否,,是,,
外文系,10641042,108,学术英语听说（4）－辩论,2,陈功,40,0,2-2(全周),,通识英语,,否,,是,,
外文系,10641042,109,学术英语听说（4）－辩论,2,洪娜,40,0,2-1(全周),,通识英语,,否,,是,,
外文系,10641042,110,学术英语听说（4）－辩论,2,洪娜,40,0,2-2(全周),,通识英语,,否,,是,,
外文系,10641042,111,学术英语听说（4）－辩论,2,刘友道,40,0,2-2(全周),,通识英语,,否,,是,,
外文系,10641042,112,学术英语听说（4）－辩论,2,刘友道,40,0,2-1(全周),,通识英语,,否,,是,,
外文系,10641042,113,学术英语听说（4）－辩论,2,吴维中,40,0,3-3(全周),,通识英语,,否,,是,,
外文系,10641042,114,学术英语听说（4）－辩论,2,吴维中,40,0,3-4(全周),,通识英语,,否,,是,,
外文系,10641042,115,学术英语听说（4）－辩论,2,宋长来,40,0,4-1(全周),,通识英语,,否,,是,,
外文系,10641042,116,学术英语听说（4）－辩论,2,宋长来,40,0,4-2(全周),,通识英语,,否,,是,,
外文系,10641042,117,学术英语听说（4）－辩论,2,吴文忠,40,0,1-3(全周),,通识英语,,否,,是,,
外文系,10641042,118,学术英语听说（4）－辩论,2,吴文忠,40,0,2-3(全周),,通识英语,,否,,是,,
外文系,10641042,120,学术英语听说（4）－辩论,2,张碧竹,40,0,2-2(全周),,通识英语,,否,,是,,
外文系,10641042,91,学术英语听说（4）－辩论,2,张智鹏,40,0,2-4(全周),,通识英语,,否,,是,,
外文系,10641042,92,学术英语听说（4）－辩论,2,张智鹏,40,0,3-4(全周),,通识英语,,否,,是,,
外文系,10641042,93,学术英语听说（4）－辩论,2,刘梅华,40,0,2-4(全周),,通识英语,,否,,是,,
外文系,10641042,94,学术英语听说（4）－辩论,2,胡阳,40,0,2-3(全周),,通识英语,,否,,是,,
外文系,10641042,95,学术英语听说（4）－辩论,2,胡阳,40,0,3-3(全周),,通识英语,,否,,是,,
外文系,10641042,96,学术英语听说（4）－辩论,2,SKELTON…,40,0,1-3(全周),,通识英语,,否,,是,,
外文系,10641042,97,学术英语听说（4）－辩论,2,SKELTON…,40,0,2-1(全周),,通识英语,,否,,是,,
外文系,10641042,98,学术英语听说（4）－辩论,2,SKELTON…,40,0,2-2(全周),,通识英语,,否,,是,,
外文系,10641042,99,学术英语听说（4）－辩论,2,SKELTON…,40,0,2-3(全周),,通识英语,,否,,是,,
外文系,10641072,91,学术英语读写（2）－议论文,2,赵珊,32,0,4-1(全周),,公共英语,,否,,是,,
外文系,10641072,92,学术英语读写（2）－议论文,2,赵珊,32,0,4-2(全周),,公共英语,,否,,是,,
外文系,10641082,100,学术英语读写（3）－文献综述,2,宋丽丽,40,0,1-4(全周),,通识英语,,否,,是,,
外文系,10641082,101,学术英语读写（3）－文献综述,2,曹笃鑫,40,0,3-3(全周),,通识英语,,否,,是,,
外文系,10641082,102,学术英语读写（3）－文献综述,2,曹笃鑫,40,0,3-4(全周),,通识英语,,否,,是,,
外文系,10641082,103,学术英语读写（3）－文献综述,2,刘佳恺,40,0,1-3(全周),,通识英语,,否,,是,,
外文系,10641082,104,学术英语读写（3）－文献综述,2,刘佳恺,40,0,3-3(全周),,通识英语,,否,,是,,
外文系,10641082,105,学术英语读写（3）－文献综述,2,单凌云,40,0,3-3(全周),,通识英语,,否,,是,,
外文系,10641082,106,学术英语读写（3）－文献综述,2,单凌云,40,0,3-4(全周),,通识英语,,否,,是,,
外文系,10641082,108,学术英语读写（3）－文献综述,2,国荣,40,0,4-2(全周),,通识英语,,否,,是,,
外文系,10641082,109,学术英语读写（3）－文献综述,2,石小军,40,0,3-3(全周),,通识英语,,否,,是,,
外文系,10641082,110,学术英语读写（3）－文献综述,2,石小军,40,0,3-4(全周),,通识英语,,否,,是,,
外文系,10641082,111,学术英语读写（3）－文献综述,2,石小军,40,0,3-2(全周),,通识英语,,否,,是,,
外文系,10641082,112,学术英语读写（3）－文献综述,2,崔长青,40,0,2-1(全周),,通识英语,,否,,是,,
外文系,10641082,113,学术英语读写（3）－文献综述,2,崔长青,40,0,2-2(全周),,通识英语,,否,,是,,
外文系,10641082,91,学术英语读写（3）－文献综述,2,贾明舫,40,0,3-3(全周),,通识英语,,否,,是,,
外文系,10641082,92,学术英语读写（3）－文献综述,2,贾明舫,40,0,3-4(全周),,通识英语,,否,,是,,
外文系,10641082,93,学术英语读写（3）－文献综述,2,贾明舫,40,0,4-1(全周),,通识英语,,否,,是,,
外文系,10641082,94,学术英语读写（3）－文献综述,2,贾明舫,40,0,4-2(全周),,通识英语,,否,,是,,
外文系,10641082,95,学术英语读写（3）－文献综述,2,吴炜,40,0,3-1(全周),,通识英语,,否,,是,,
外文系,10641082,96,学术英语读写（3）－文献综述,2,吴炜,40,0,3-2(全周),,通识英语,,否,,是,,
外文系,10641082,97,学术英语读写（3）－文献综述,2,吴炜,40,0,3-3(全周),,通识英语,,否,,是,,
外文系,10641082,98,学术英语读写（3）－文献综述,2,邢如,32,0,2-2(全周),,通识英语,,否,,是,,
外文系,10641082,99,学术英语读写（3）－文献综述,2,邢如,32,0,2-3(全周),,通识英语,,否,,是,,
外文系,10641092,91,学术英语读写（4）－研究论文,2,杨莉,32,0,4-1(全周),分级3…,通识英语,,否,,是,,
外文系,10641092,92,学术英语读写（4）－研究论文,2,杨莉,32,0,4-2(全周),分级3…,通识英语,,否,,是,,
外文系,10641092,93,学术英语读写（4）－研究论文,2,庞红梅,32,0,2-2(全周),,通识英语,,否,,是,,
外文系,10641092,94,学术英语读写（4）－研究论文,2,庞红梅,32,0,2-3(全周),,通识英语,,否,,是,,
外文系,10641092,96,学术英语读写（4）－研究论文,2,何佳佳,40,0,3-4(全周),,通识英语,,否,,是,,
外文系,10641092,97,学术英语读写（4）－研究论文,2,王琪,40,0,2-3(全周),,通识英语,,否,,是,,
外文系,10641092,98,学术英语读写（4）－研究论文,2,王琪,40,0,2-4(全周),,通识英语,,否,,是,,
外文系,10641102,91,快乐英语写作,2,沈明波,32,0,1-3(全周),,文化素质课;  公共英语;,,否,,是,,语言与…
外文系,10641102,92,快乐英语写作,2,杨永林,32,0,2-1(全周),,文化素质课;  公共英语;,,否,,是,,语言与…
外文系,10641102,93,快乐英语写作,2,杨永林,32,0,2-2(全周),,文化素质课;  公共英语;,,否,,是,,语言与…
外文系,10641102,94,快乐英语写作,2,张文霞,32,0,3-3(全周),,文化素质课;  公共英语;,,否,,是,,语言与…
外文系,10641182,91,艺术英语(2),2,沈一鸣,40,0,1-3(全周),,通识英语,,否,,是,,
外文系,10641182,92,艺术英语(2),2,沈一鸣,40,0,2-1(全周),,通识英语,,否,,是,,
外文系,10641182,93,艺术英语(2),2,沈一鸣,40,0,2-2(全周),,通识英语,,否,,是,,
外文系,10641182,94,艺术英语(2),2,沈一鸣,40,0,1-2(全周),,通识英语,,否,,是,,
外文系,10641182,95,艺术英语(2),2,沈一鸣,40,0,2-3(全周),,通识英语,,否,,是,,
外文系,10641182,96,艺术英语(2),2,DRISKILL…,40,0,1-3(全周),,通识英语,,否,,是,,
外文系,10641232,91,基础英语听说,2,杨芳,25,0,2-1(全周),,公共英语,,否,,是,,
外文系,10641232,92,基础英语听说,2,杨芳,25,0,2-2(全周),,公共英语,,否,,是,,
外文系,10641342,0,励志讲座,2,赵蓉,47,0,(全周),限:英…,,2015.0,否,,是,是,
外文系,10641432,90,美国环境文学选读,2,宋丽丽,40,0,1-2(全周),,通识英语,,否,,是,,
外文系,10641482,91,英语进阶读写,2,庞红梅,32,0,3-2(全周),,通识英语,,否,,是,,
外文系,10641482,92,英语进阶读写,2,庞红梅,32,0,3-3(全周),,通识英语,,否,,是,,
外文系,10641502,91,科技英语（高级）,2,王英,32,0,4-1(全周),词汇量&…,通识英语,,否,,是,,
外文系,10641502,92,科技英语（高级）,2,王英,32,0,4-2(全周),词汇量&…,通识英语,,否,,是,,
外文系,10641522,91,基础英语读写(2),2,刘延,32,0,4-1(全周),建议大…,外文授课比例≥50%(双语课);  混合式教学;  公共英语;,,否,,是,,
外文系,10641522,92,基础英语读写(2),2,刘延,32,0,4-2(全周),建议大…,外文授课比例≥50%(双语课);  混合式教学;  公共英语;,,否,,是,,
外文系,10641522,93,基础英语读写(2),2,彭雁,40,0,4-2(全周),建议大…,外文授课比例≥50%(双语课);  混合式教学;  公共英语;,,否,,是,,
外文系,10641522,94,基础英语读写(2),2,彭雁,40,0,4-1(全周),建议大…,外文授课比例≥50%(双语课);  混合式教学;  公共英语;,,否,,是,,
外文系,10641532,91,基础英语读写(1),2,刘延,32,0,2-1(全周),建议大…,混合式教学;  公共英语;,,否,,是,,
外文系,10641532,92,基础英语读写(1),2,刘延,32,0,2-2(全周),建议大…,混合式教学;  公共英语;,,否,,是,,
外文系,10641532,93,基础英语读写(1),2,彭雁,40,0,2-2(全周),建议大…,混合式教学;  公共英语;,,否,,是,,
外文系,10641532,94,基础英语读写(1),2,彭雁,40,0,2-1(全周),建议大…,混合式教学;  公共英语;,,否,,是,,
外文系,10641532,95,基础英语读写(1),2,彭雁,40,0,2-3(全周),建议大…,混合式教学;  公共英语;,,否,,是,,
外文系,10641543,91,用英语畅谈中国文化,3,罗承丽,32,0,2-2(全周),有意中…,通识英语,,否,,是,,
外文系,10641543,92,用英语畅谈中国文化,3,罗承丽,32,0,4-2(全周),有意中…,通识英语,,否,,是,,
外文系,10641562,91,词汇的力量,2,王英,32,0,5-4(全周),词汇量>…,外文授课比例≥50%(双语课);  通识英语;,,否,,是,,
外文系,10641562,92,词汇的力量,2,王英,32,0,5-5(全周),词汇…,外文授课比例≥50%(双语课);  通识英语;,,否,,是,,
法学院,10660012,90,法律基础,2,陈新宇,130,0,1-6(全周),,文化素质核心课;  文化素质课;,2018.0,否,,否,,当代中…
法学院,10660043,0,经典与想象：中国古代传说新读,3,李平,29,0,4-6(全周),限:新…,文化素质核心课;  文化素质课;,2017.0,否,,否,是,
新闻学院,10670013,0,大众传媒与国际关系,3,周庆安,71,0,3-6(全周),优先:…,外文授课比例≥50%(双语课);  混合式教学;,2018.0,否,,否,,
人文学院,10690013,90,学术之道,3,白峰杉,320,0,2-3(全周),课程…,文化素质核心课;  文化素质课;,2018.0,否,,否,,人生与…
人文学院,10691113,0,西方思想经典与现代社会,3,黄裕生,29,0,"3-4(全周),3-3(全周)",限:新…,文化素质核心课;  文化素质课;,2018.0,否,,否,是,
人文学院,10691153,90,大学精神之源流,3,蔡文鹏,30,0,2-3(全周),限:2018…,文化素质核心课;  文化素质课;,,否,,否,是,历史与…
人文学院,10691183,90,创新人才与大学文化,3,林炎志,320,0,1-4(全周),课程讲…,文化素质核心课;  文化素质课;,,否,,否,,当代中…
人文学院,10691203,90,科学革命,3,吴国盛,30,0,"3-4(全周),3-3(全周)",优先:科…,文化素质核心课;  文化素质课;,,否,,否,,科技与…
人文学院,10691292,91,高级汉语阅读与写作(2),2,郑海燕,40,0,1-3(全周),限:留学…,,,否,,否,是,
人文学院,10691292,92,高级汉语阅读与写作(2),2,郑海燕,40,0,3-3(全周),限:留学…,,,否,,否,是,
人文学院,10691292,93,高级汉语阅读与写作(2),2,李媛,40,0,1-1(全周),限:留学…,,,否,,否,是,
人文学院,10691292,94,高级汉语阅读与写作(2),2,李媛,40,0,2-3(全周),限:留学…,,,否,,否,是,
人文学院,10691292,95,高级汉语阅读与写作(2),2,李媛,40,0,4-1(全周),限:留学…,,,否,,否,是,
人文学院,10691292,96,高级汉语阅读与写作(2),2,,40,0,2-1(全周),限:留学…,,,否,,否,是,
人文学院,10691292,97,高级汉语阅读与写作(2),2,,40,0,3-1(全周),限:留学…,,,否,,否,是,
人文学院,10691302,91,初级汉语阅读与写作(2),2,刘海妹,30,0,2-3(全周),限:留学…,,,否,,否,是,
人文学院,10691302,92,初级汉语阅读与写作(2),2,刘海妹,30,0,5-3(全周),限:留学…,,,否,,否,是,
人文学院,10691312,90,中国概况,2,余蕾,150,0,2-3(全周),限:留学…,,,否,,否,是,
人文学院,10691323,0,现代中国的形成,3,黄振萍,80,0,3-6(全周),优先:人…,,2018.0,否,,否,,
人文学院,10691331,91,写作与沟通1,1,黄振萍,15,0,5-3(后八周),限:2018…,文化素质核心课;  文化素质课;,,否,,否,是,语言与…
人文学院,10691331,92,写作与沟通1,1,谢俊,15,0,5-3(前八周),限:2018…,文化素质核心课;  文化素质课;,,否,,否,是,语言与…
人文学院,10691331,93,写作与沟通1,1,邓俊辉,15,0,3-6(前八周),限:2018…,文化素质核心课;  文化素质课;,,否,,否,是,语言与…
人文学院,10691331,94,写作与沟通1,1,顾涛,15,0,2-6(前八周),限:2018…,文化素质核心课;  文化素质课;,,否,,否,是,语言与…
人文学院,10691342,100,写作与沟通,2,李成晴,15,0,2-6(全周),限:2018…,文化素质核心课;  文化素质课;,,否,,否,是,语言与…
人文学院,10691342,101,写作与沟通,2,李成晴,15,0,3-6(全周),限:2018…,文化素质核心课;  文化素质课;,,否,,否,是,语言与…
人文学院,10691342,102,写作与沟通,2,张芬,15,0,4-6(全周),限:2018…,文化素质核心课;  文化素质课;,,否,,否,是,语言与…
人文学院,10691342,103,写作与沟通,2,张芬,15,0,5-6(全周),限:2018…,文化素质核心课;  文化素质课;,,否,,否,是,语言与…
